胡润百富榜年份,排名,排名变化,财富(人民币/亿),财富(美元/百万),财富变化,个人信息_人物关系,个人信息_姓名_中文,个人信息_姓名_英文,个人信息_性别,个人信息_年龄,个人信息_照片URL,个人信息_籍贯_中文,个人信息_籍贯_英文,个人信息_出生地_中文,个人信息_出生地_英文,个人信息_常住地_中文,个人信息_常住地_英文,个人信息_教育程度_中文,个人信息_教育程度_英文,个人信息_毕业院校,个人信息_专业_中文,个人信息_专业_英文,企业信息_公司名称_中文,企业信息_公司名称_英文,企业信息_公司总部_中文,企业信息_公司总部_英文,企业信息_行业_中文,企业信息_行业_英文
2024,551,-352,95.0,1340.0,-63%,夫妇,梁丰,Liang Feng,男,56,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,China-Shanghai,硕士,Master s,未知,,,璞泰来,Putailai,上海浦东,Shanghai,锂电池材料,Lithium Battery
2024,551,-59,95.0,1340.0,-21%,夫妇,林来嵘,Lin Lairong,男,56,https://res.hurun.net/default/icon_men.jpg,,,中国-内蒙古-巴彦淖尔市,China -Inner Mongolia - Bayangar City,中国-天津,China-Tianjin,,,未知,,,众兴,Zhongxing,天津,Tianjin,矿业,Mining
2024,551,-226,95.0,1340.0,-44%,夫妇,罗秋平,Luo Qiuping,男,61,https://res.hurun.net/default/icon_men.jpg,,,中国-湖北-荆门,China -Hubei-Jingmen,中国-广东-广州,China-Guangdong-Guangzhou,,,未知,,,蓝月亮,Blue Moon,广东广州,Guangdong,日化用品,Personal Care
2024,551,84,95.0,1340.0,0%,个人,彭永鹤,Peng Yonghe,男,55,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-深圳,Guangdong,,,未知,,,新瑞鹏,Ruipeng Pet,广东深圳,Guangdong,宠物医院,Healthcare
2024,551,155,95.0,1340.0,12%,家族,乔志涌,Qiao Zhiyong,男,60,https://res.hurun.net/default/icon_men.jpg,,,中国-四川,China-Sichuan-Aba,中国-四川-成都,China-Sichuan-Chengdu,,,未知,,,侨源股份,Qiaoyuan Gas,四川成都,Sichuan,液态气体,Chemical
2024,551,84,95.0,1340.0,0%,个人,荣智健,Rong Zhijian,男,82,https://res.hurun.net/default/icon_men.jpg,中国-江苏-无锡,China-Jiangsu-Wuxi,中国-上海,China-Shanghai,中国-香港,China-Hong Kong,本科,Undergraduate,天津大学,,,中信泰富,CITIC,香港,Hong Kong,投资、房地产,"Investments, Real Estate"
2024,551,84,95.0,1340.0,0%,家族,苏纯兴,Su Chun-Sing,男,未知,https://res.hurun.net/default/icon_men.jpg,中国-台湾,China-Taiwan,中国-台湾-台北,China-Taiwan-Taipei,中国-台湾-台北,China-Taiwan-Taipei,,,未知,,,和泰汽车,Hotai Motor,台湾台北,Taiwan,汽车零售,Automobile Sales
2024,551,84,95.0,1340.0,0%,家族,王恒,Roger Wang Hung,男,76,https://res.hurun.net/default/icon_men.jpg,,,中国-广东-广州,China-Guangdong-Guangzhou,美国,United States,,,未知,,,金鹰,Golden Eagle,江苏南京,Taiwan,零售、房地产,Retail
2024,551,-30,95.0,1340.0,-17%,个人,王均豪,Wang Junhao,男,52,https://res.hurun.net/default/icon_men.jpg,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-上海,China-Shanghai,硕士,Master s,亚洲国际公开,,,均瑶,JuneYao,上海徐汇,Shanghai,房地产、航空、零售,"Real estate, airline, retail"
2024,551,34,95.0,1340.0,-5%,家族,王振华,Wang Zhenhua,男,62,https://res.hurun.net/photo/000116_Wang_Zhenhua.jpg,中国-江苏,China-Jiangsu,中国-江苏,China-Jiangsu,中国-上海,China-Shanghai,,,长江商学院,,,新城,Seazen,上海普陀,Shanghai,房地产,Real estate
2024,551,118,95.0,1340.0,6%,家族,吴东亮,Thomas Wu Dong-Liang,男,未知,https://res.hurun.net/default/icon_men.jpg,中国-台湾-新竹,China-Taiwan-Hsinchu,中国-台湾-台北,China-Taiwan-Taipei,中国-台湾-台北,China-Taiwan-Taipei,,,未知,,,新光,Shin Kong,台湾台北,Taiwan,金融,Financial
2024,551,34,95.0,1340.0,-5%,个人,吴忌寒,Wu Jihan,男,38,https://res.hurun.net/default/icon_men.jpg,,,中国-重庆,China-Chongqing,中国-北京,China-Beijing,本科,Undergraduate,北大,,,比特小鹿,Bitdeer,新加坡,Singapore,芯片、矿机,"Chips, Mining Hardware"
2024,551,-59,95.0,1340.0,-21%,家族,吴美蓉,Wu Meirong,男,64,https://res.hurun.net/default/icon_men.jpg,中国-江苏-扬中,China-Jiangsu-Yangzhong,,,中国-上海,China-Shanghai,,,未知,,,美科股份,Meike,上海,Shanghai,太阳能设备,Solar energy equipment
2024,551,84,95.0,1340.0,0%,家族,谢菊华,Xie Juhua,男,73,https://res.hurun.net/default/icon_men.jpg,,,,,中国-江苏-南京,China-Jiangsu-Nanjing,,,未知,,,健友股份,King-friend,江苏南京,Jiangsu,原料药,Bulk Drug
2024,551,308,95.0,1340.0,28%,个人,许达来,Koh Tuck Lye,男,53,https://res.hurun.net/default/icon_men.jpg,,,新加坡,Singapore,中国-北京,China-Beijing,硕士,Master s,新国大、斯坦福,,,小米,Xiaomi,北京,Beijing,智能硬件与技术、投资,"IoT, Investments"
2024,551,539,95.0,1340.0,73%,个人,杨霞,Yang Xia,女,50,https://res.hurun.net/default/icon_women.jpg,,,,,中国-山西-太原,Shanxi,,,未知,,,锦波,Jinbo,山西太原,Shanxi,生物医药,Biopharmaceuticals
2024,551,-15,95.0,1340.0,-14%,个人,昝圣达,Zan Shengda,男,61,https://res.hurun.net/photo/000318_Zan_Shengda.jpg,中国-江苏-南通,China-Jiangsu-Nantong,中国-江苏-南通,China-Jiangsu-Nantong,中国-江苏-南通,China-Jiangsu-Nantong,,,清华大学,,,综艺,Zongyi,江苏南通,Jiangsu,新能源、信息科技、投资,"New energy, IT, Investments"
2024,551,14,95.0,1340.0,-10%,家族,张世龙,Zhang Shilong,男,58,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,博士,Doctorate,未知,,,圣邦,SG Micro,北京,Beijing,模拟芯片,Analog Chip
2024,551,84,95.0,1340.0,0%,个人,周镇科,Zhou Zhenke,男,49,https://res.hurun.net/default/icon_men.jpg,中国-广东-汕头,China-Guangdong-Shantou,中国-广东-汕头,China-Guangdong-Shantou,中国-广东-深圳,China-Guangdong-Shenzhen,本科,Undergraduate,华南理工,,,大晟文化,Dasheng Times Cultural,广东深圳,Guangdong,文化娱乐,Media & Entertainment
2024,576,514,90.0,1270.0,64%,个人,曾繁城,F. C. Tseng,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-台湾-新竹,China-Taiwan-Hsinchu,,,未知,,,台积电,TSMC,台湾新竹,Taiwan,半导体,Semiconductors
2024,576,-263,90.0,1270.0,-49%,夫妇,常建鸣,Chang Jianming,男,59,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,,,,未知,,,鸣志电器,Moons,上海闵行,Shanghai,控制电机,Control motor
2024,576,-11,90.0,1270.0,-14%,个人,陈士良,Chen Shiliang,男,61,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,,,未知,,,桐昆,Zhejiang Tongkun,浙江嘉兴,Zhejiang,化纤、房地产,"Chemical fiber, real estate"
2024,576,432,90.0,1270.0,50%,夫妇,陈涛,Chen Tao,男,52,https://res.hurun.net/default/icon_men.jpg,中国-甘肃-陇南,China -Gansu - Minnan,中国-甘肃-陇南,China -Gansu - Minnan,中国-广东-惠州,China-Guangdong-Huizhou,,,未知,,,胜宏科技,Victory Giant,广东惠州,Guangdong,高密度印制电路板,Electronic Components
2024,576,9,90.0,1270.0,-10%,个人,陈智松,Chen Zhisong,男,58,https://res.hurun.net/default/icon_men.jpg,,,,,中国-福建-厦门,China-Fujian-Xiamen,本科,Undergraduate,厦大,,,亿联网络,Yealink,福建厦门,Fujian,通信,Communication
2024,576,93,90.0,1270.0,0%,家族,陈卓林,Chen Zhuolin,男,62,https://res.hurun.net/default/icon_men.jpg,中国-广东-中山,China-Guangdong-Zhongshan,中国-广东-中山,China-Guangdong-Zhongshan,中国-广东-广州,China-Guangdong-Guangzhou,博士,Doctorate,美国哈姆斯顿大学,,,雅居乐,Agile,广东广州,Guangdong,投资、房地产,"Investments, Real Estate"
2024,576,-40,90.0,1270.0,-18%,夫妇,邓文,Deng Wen,男,56,https://res.hurun.net/default/icon_men.jpg,,,中国-四川-成都,China - Sichuan-Chengdu,中国-四川-成都,China - Sichuan-Chengdu,本科,Undergraduate,未知,,,天味食品,Teway Food,四川成都,Sichuan,食品,Food
2024,576,-170,90.0,1270.0,-36%,个人,丁会,Ding Hui,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-深圳,China-Guangdong-Shenzhen,,,未知,,,嘉立创,JLC,广东深圳,Guangdong,半导体,Semiconductor
2024,576,-170,90.0,1270.0,-36%,个人,丁会响,Ding Huixiang,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-深圳,China-Guangdong-Shenzhen,,,未知,,,嘉立创,JLC,广东深圳,Guangdong,半导体,Semiconductor
2024,576,285,90.0,1270.0,23%,个人,董增平,Dong Zengping,男,54,https://res.hurun.net/default/icon_men.jpg,,,,,中国-上海,,,,未知,,,思源电气,Sieyuan,上海闵行,Shanghai,输配电设备,Electronic equipment
2024,576,-149,90.0,1270.0,-33%,家族,傅光明,Fu Guangming,男,70,https://res.hurun.net/photo/000198_Fu_Guangming.jpg,,,中国-江西-抚州,China-Jiangxi-Fuzhou,中国-福建-南平,China-Fujian-Nanping,,,未知,,,圣农,Sunner,福建南平,Fujian,农业,Agriculture
2024,576,9,90.0,1270.0,-10%,个人,高云峰,Gao Yunfeng,男,57,https://res.hurun.net/photo/000376_Gao_Yunfeng.jpg,中国-吉林,China-Jilin,,,中国-广东-深圳,China-Guangdong-Shenzhen,硕士,Master s,北京航空航天大学,,,大族激光,Han's Laser,广东深圳,Guangdong,激光设备,Laser Equipment 
2024,576,285,90.0,1270.0,23%,个人,何祖训,He Zuxun,男,59,https://res.hurun.net/default/icon_men.jpg,中国-云南-曲靖,China-Yunnan-Qujing,中国-云南-曲靖,China-Yunnan-Qujing,中国-云南-昆明,China-Yunnan-Kunming,,,未知,,,神农集团,Shennong Agricultural Industry Group,云南昆明,Yunnan,畜牧,Pig Farming
2024,576,59,90.0,1270.0,-5%,个人,黄建勲,Huang Jianxun,男,59,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-汕头,China-Guangdong-Shantou,,,未知,,,联泰,Lian Tai,广东汕头,Guangdong,基础建设、房地产,"Infrastructure, Real Estate"
2024,576,130,90.0,1270.0,6%,个人,黄民奇,Archie Hwang,男,72,https://res.hurun.net/default/icon_men.jpg,,,中国-台湾,China-Taiwan,中国-台湾-台北,China-Taiwan-Taipei,,,未知,,,汉辰科技,HermesEpitek,台湾台北,Taiwan,半导体,Semiconductors
2024,576,179,90.0,1270.0,13%,家族,黄小芬,Huang Xiaofen,女,61,https://res.hurun.net/default/icon_women.jpg,中国-广东-深圳,China-Guangdong-Shenzhen,中国-广东-深圳,China-Guangdong-Shenzhen,中国-广东-深圳,China-Guangdong-Shenzhen,,,未知,,,景旺电子,Kinwong,广东深圳,Guangdong,印刷电路板,Printed Circuit Board
2024,576,179,90.0,1270.0,13%,个人,赖苗,Lai Miao,男,未知,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-深圳,China-Guangdong-Shenzhen,,,未知,,,景田,Ganten,广东深圳,Guangdong,饮料,Food & Beverages
2024,576,-40,90.0,1270.0,-18%,个人,李琼,Li Qiong,男,47,https://res.hurun.net/default/icon_men.jpg,,,,,中国-北京,China-Beijing,硕士,Master s,天大,,,昆仑万维,Kunlun,北京,Beijing,互联网游戏、投资,"Game, Investments"
2024,576,9,90.0,1270.0,-10%,家族,利蕴莲,Irene Lee Yun Lien,男,70,https://res.hurun.net/default/icon_men.jpg,中国-香港,China-Hong Kong,中国-香港,China-Hong Kong,中国-香港,China-Hong Kong,,,未知,,,希慎兴业,Hysan,香港,Hong Kong,房地产,Estate Holding
2024,576,130,90.0,1270.0,6%,个人,刘銮鸿,Thomas Lau Luen-hung,男,71,https://res.hurun.net/default/icon_men.jpg,中国-广东-潮州,China-Guangdong-Chaozhou,中国-香港,China-Hong Kong,中国-香港,China-Hong Kong,,,未知,,,利福国际,Lifestyle,香港,Hong Kong,房地产,Estate Holding
2024,576,9,90.0,1270.0,-10%,个人,刘振东,Liu Zhendong,男,53,https://res.hurun.net/default/icon_men.jpg,,,中国-河北-唐山,China-Hebei-Tangshan,中国-北京,China-Beijing,,,未知,,,联东,Liando,北京,Beijing,房地产,Real Estate
2024,576,59,90.0,1270.0,-5%,个人,陆兆禧,Lu Zhaoxi,男,55,https://res.hurun.net/default/icon_men.jpg,,,中国-广东-广州,China-Guangdong-Guangzhou,中国-浙江-杭州,China-Zhejiang-Hangzhou,本科,Undergraduate,广州,,,阿里系,Alibaba,浙江杭州,Zhejiang,电子商务、金融科技,"E-commerce, fintech"
2024,576,-11,90.0,1270.0,-14%,家族,罗嘉瑞,Lo Ka Shui,男,71,https://res.hurun.net/default/icon_men.jpg,中国-广东-汕头,China-Guangdong-Shantou,中国-香港,China-Hong Kong,中国-香港,China-Hong Kong,,,未知,,,鹰君,Great Eagle,香港,Hong Kong,房地产,Estate Holding
2024,576,9,90.0,1270.0,-10%,父子,牛宜顺,Niu Yishun,男,69,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-山东-济宁,China-Shandong-Jining,,,未知,,,华勤,Hixih,山东济宁,Shandong,轮胎、输送带、电力,"Tires, conveyor belts, electricity"
2024,576,58,90.0,1270.0,-6%,个人,潘刚,Pan Gang,男,54,https://res.hurun.net/default/icon_men.jpg,中国-内蒙古-锡林郭勒盟,China-Inner Mongolia-Xilin Guole League,中国-内蒙古-锡林郭勒盟,China-Inner Mongolia-Xilin Guole League,中国-内蒙古-呼和浩特,China-Inner Mongolia-Hohhot,博士,Doctorate,内蒙古农业、中欧、人大,,,伊利,Yili,内蒙古呼和浩特,Inner Mongolia,乳制品,Dairy
2024,576,130,90.0,1270.0,6%,个人,秦华,Qin Hua,男,56,https://res.hurun.net/default/icon_men.jpg,,,,,中国-山东-聊城,Shandong,,,未知,,,乖宝宠物,Gambol,山东聊城,Shandong,宠物食品,Food
2024,576,-121,90.0,1270.0,-31%,个人,任建华,Ren Jianhua,男,67,https://res.hurun.net/photo/000410_Ren_Jianhua.jpg,,,中国-浙江-杭州,China-Zhejiang-Hangzhou,中国-浙江-杭州,China-Zhejiang-Hangzhou,,,未知,,,老板电器,Robam,浙江杭州,Zhejiang,家用电器,Home appliances
2024,576,-40,90.0,1270.0,-18%,个人,沈亚,Shen Ya,男,53,https://res.hurun.net/default/icon_men.jpg,,,中国-浙江-温州,China-Zhejiang-Wenzhou,中国-广东-广州,China-Guangdong-Guangzhou,本科,Undergraduate,上海铁路,,,唯品会,Vipshop,广东广州,Guangdong,新零售,New Retail
2024,576,59,90.0,1270.0,-5%,夫妇,史英文,Shi Yingwen,男,59,https://res.hurun.net/default/icon_men.jpg,中国-上海,China-Shanghai,中国-广西-南宁,China-Guangxi-Nanning,中国-广西-南宁,China-Guangxi-Nanning,硕士,Master s,北大,,,荣和,Ronghe,广西南宁,Guangxi,房地产,Real estate
2024,576,9,90.0,1270.0,-10%,个人,苏志刚,Su Zhigang,男,66,https://res.hurun.net/default/icon_men.jpg,,,中国-广东-广州,China-Guangdong-Guangzhou,中国-广东-广州,China-Guangdong-Guangzhou,,,未知,,,长隆,Chime Long,广东广州,Guangdong,旅游,Tourism
2024,576,93,90.0,1270.0,0%,家族,王文杉,Duncan Wen-Shan Wang,男,54,https://res.hurun.net/default/icon_men.jpg,中国-浙江-金华,China-Zhejiang-Jinhua,中国-台湾-台中,China-Taiwan-Taichung,中国-台湾-台北,China-Taiwan-Taipei,,,未知,,,联合报业,United Daily News,台湾台北,Taiwan,传媒,Media
2024,576,-84,90.0,1270.0,-25%,家族,吴志刚,Wu Zhigang,男,89,https://res.hurun.net/default/icon_men.jpg,,,中国-辽宁,China-Liaoning,中国-辽宁-沈阳,China-Liaoning-Shenyang,,,未知,,,桃李面包,Toly Bread,辽宁沈阳,Liaoning,食品,Food
2024,576,348,90.0,1270.0,32%,家族,夏崇耀,Xia Chongyao,男,65,https://res.hurun.net/default/icon_men.jpg,,,,,中国-浙江-宁波,,,,未知,,,东方电缆,Orient Wires & Cables,浙江宁波,Zhejiang,电缆,Cable
2024,576,-41,90.0,1270.0,-20%,个人,向文波,Xiang Wenbo,男,62,https://res.hurun.net/default/icon_men.jpg,,,中国-湖南-益阳,China-Hunan-Yiyang,中国-湖南-长沙,China-Hunan-Changsha,硕士,Master s,湖南、大连理工、中欧,,,三一,Sany,北京,Beijing,重型机械,Heavy Machinery
2024,576,179,90.0,1270.0,13%,夫妇,张建国,Zhang Jianguo,男,61,https://res.hurun.net/default/icon_men.jpg,中国-山东-淄博,China-Shandong-Zibo,中国-广东-茂名,China-Guangdong-Maoming,中国-广东-广州,China-Guangdong-Guangzhou,,,未知,,,九丰能源,Jovo Energy,广东广州,Guangdong,能源,Energy
2024,576,-40,90.0,1270.0,-18%,个人,钟乃雄,Zhong Naixiong,男,61,https://res.hurun.net/default/icon_men.jpg,,,,,中国-广东-佛山,China-Guangdong-Foshan,硕士,Master s,暨南,,,能兴,Nenking,广东佛山,Guangdong,房地产、投资,"Real Estate, Investments"
2024,576,9,90.0,1270.0,-10%,个人,钟英武,Zhong Yingwu,男,39,https://res.hurun.net/default/icon_men.jpg,,,中国-湖南-岳阳,China-Hunan-Yueyang,中国-北京,China-Beijing,硕士,Master s,大连理工、玛赫西管理大学,,,趣加科技,FunPlus,北京,Beijing,游戏,Game
2024,576,New,90.0,1270.0,NEW,个人,朱世会,Zhu Shihui,男,57,https://res.hurun.net/default/icon_men.jpg,,,中国-广东-广州,China-Guangdong-Guangzhou,,,,,未知,,,先导科技,Vital Materials,广东广州,Guangdong,稀散金属,Scattered Metals
2024,576,179,90.0,1270.0,13%,个人,卓军,Zhuo Jun,女,未知,https://res.hurun.net/default/icon_women.jpg,中国-香港,China-HongKong,中国-香港,China-Hong Kong,中国-广东-深圳,China-Guangdong-Shenzhen,,,未知,,,景旺电子,Kinwong,广东深圳,Guangdong,印刷电路板,Electronic Components
2024,615,-51,88.0,1240.0,-19%,个人,毛中吾,Mao Zhongwu,男,62,https://res.hurun.net/default/icon_men.jpg,,,中国-湖南,China-Hunan,中国-湖南-长沙,China-Hunan-Changsha,本科,Undergraduate,中南,,,三一,Sany,北京,Beijing,重型机械,Heavy Machinery
2024,616,-239,86.0,1210.0,-43%,个人,洪浩,Hong Hao,男,68,https://res.hurun.net/default/icon_men.jpg,,,,,中国-天津,China-Tianjin,博士后,Post-Doctorateal,中国医学科学院博士、美国Georgia大学药物化学博士后,,,凯莱英,Casymchen,天津,Tianjin,医药,Pharmaceuticals
2024,616,-80,86.0,1210.0,-22%,个人,周亚辉,Zhou Yahui,男,47,https://res.hurun.net/default/icon_men.jpg,中国-云南,China-Yunnan,中国-云南-丽江,China-Yunnan-Lijiang,中国-北京,China-Beijing,硕士,Master s,清华、清华,,,昆仑万维,Kunlun,北京,Beijing,互联网游戏、投资,"Game, Investments"
2024,618,390,85.0,1200.0,42%,个人,鲍洪星,Bao Hongxing,男,60,https://res.hurun.net/default/icon_men.jpg,,,中国-江西-龙南,China-Jiangxi-Longnan,,,,,未知,,,双胞胎,Shuangbaotai,江西南昌,Jiangxi,畜牧,Pig Farming
2024,618,322,85.0,1200.0,31%,家族,蔡海山,Tsoi Hoi Shan,男,46,https://res.hurun.net/default/icon_men.jpg,,,,,中国-香港,China-Hong Kong,,,未知,,,联邦制药,United Laboratories,香港,Hong Kong,医药,Pharmaceuticals
2024,618,195,85.0,1200.0,13%,家族,蔡其瑞,Tsai Chi-Jui,男,73,https://res.hurun.net/default/icon_men.jpg,中国-台湾,China-Taiwan,中国-台湾,China-Taiwan,中国-台湾-台中,China-Taiwan-Taichung,,,未知,,,宝成,Pou Chen,台湾台中,Taiwan,服装,Apparel & Accessories
2024,618,-82,85.0,1200.0,-23%,个人,陈湖文,Chen Huwen,男,54,https://res.hurun.net/default/icon_men.jpg,中国-广东-汕头 ,China-Guangdong-Shantou,中国-广东-汕头 ,China-Guangdong-Shantou,中国-上海,China-Shanghai,,,未知,,,晨光,M&G Stationery,上海松江,Shanghai,文具用品制造,Stationery
2024,618,-82,85.0,1200.0,-23%,个人,陈湖雄,Chen Huxiong,男,54,https://res.hurun.net/default/icon_men.jpg,中国-广东-汕头 ,China-Guangdong-Shantou,中国-广东-汕头 ,China-Guangdong-Shantou ,中国-上海,China-Shanghai,,,未知,,,晨光,M&G Stationery,上海奉贤,Shanghai,文具用品制造,Stationery
2024,618,-338,85.0,1200.0,-55%,夫妇,陈士斌,Chen Shibin,男,58,https://res.hurun.net/default/icon_men.jpg,中国-江苏-连云港,China-Jiangsu-Lianyun Port,中国-江苏-连云港,China-Jiangsu-Lianyun Port,中国-江苏-连云港,China-Jiangsu-Lianyun Port,,,未知,,,石英股份,Pacific Quartz,江苏连云港,Jiangsu,石英制品,Quartz products
2024,618,137,85.0,1200.0,6%,家族,陈仕荣,Chan Shirong,男,未知,https://res.hurun.net/default/icon_men.jpg,中国-台湾,China-Taiwan,中国-台湾,China-Taiwan,中国-台湾-斗六,China-Taiwan-Doo-Six,,,未知,,,丰泰,Feng Tay,台湾斗六,Taiwan,鞋业,Footwear
2024,618,88,85.0,1200.0,0%,夫妇,程立力,Chen Lili,男,59,https://res.hurun.net/default/icon_men.jpg,,,,,中国-江苏-常州,China-Jiangsu-Changzhou,硕士,Master s,未知,,,立华股份,Lihua,江苏常州,Jiangsu,畜牧,Husbandry
2024,618,472,85.0,1200.0,55%,夫妇,杜锦豪,Du Jinhao,男,70,https://res.hurun.net/default/icon_men.jpg,,,中国-江苏-,China-Jiangsu -,中国-上海,China-Shanghai,,,未知,,,艾力斯,Allist,上海,Shanghai,医药,Pharmaceuticals
2024,618,-97,85.0,1200.0,-26%,夫妇,何志平,He Zhiping,男,59,https://res.hurun.net/default/icon_men.jpg,,,中国-江西,China-Jiangxi,中国-广东-深圳,China-Guangdong-Shenzhen,,,未知,,,华建,Huajian,广东深圳,Guangdong,投资,Investments
2024,618,137,85.0,1200.0,6%,个人,黄子欣,Allan Wong,男,75,https://res.hurun.net/default/icon_men.jpg,中国-香港,China-Hong Kong,,,中国-香港,China-Hong Kong,,,未知,,,伟易达,VTECH,香港,Hong Kong,消费电子产品,Consumer Goods
