title,authors,conference_name,conference_year,link
Continuously Parameterized Mixture Models.,"Christopher M. Bender, Yifeng Shi, Marc Niethammer, Junier Oliva","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bender23a.html
Controllable Neural Symbolic Regression.,"Tommaso Bendinelli, Luca Biggio, Pierre-Alexandre Kamienny","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bendinelli23a.html
On Second-Order Scoring Rules for Epistemic Uncertainty Quantification.,"Viktor Bengs, Eyke Hüllermeier, Willem Waegeman","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bengs23a.html
Certified Robust Neural Networks: Generalization and Corruption Resistance.,"M. Amine Bennouna, Ryan Lucas, Bart P. G. Van Parys","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bennouna23a.html
Gaussian processes at the Helm(holtz): A more fluid model for ocean currents.,"Renato Berlinghieri, Brian L. Trippe, David R. Burt, Ryan James Giordano, Kaushik Srinivasan, Tamay M. Özgökmen, Junfei Xia, Tamara Broderick","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/berlinghieri23a.html
Optimal Rates and Efficient Algorithms for Online Bayesian Persuasion.,"Martino Bernasconi, Matteo Castiglioni, Andrea Celli, Alberto Marchesi, Francesco Trovò, Nicola Gatti","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bernasconi23a.html
Constrained Phi-Equilibria.,"Martino Bernasconi, Matteo Castiglioni, Alberto Marchesi, Francesco Trovò, Nicola Gatti","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bernasconi23b.html
Differentiable and Transportable Structure Learning.,"Jeroen Berrevoets, Nabeel Seedat, Fergus Imrie, Mihaela van der Schaar","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/berrevoets23a.html
Polyhedral Complex Extraction from ReLU Networks using Edge Subdivision.,Arturs Berzins,"40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/berzins23a.html
Robust One-Class Classification with Signed Distance Function using 1-Lipschitz Neural Networks.,"Louis Béthune, Paul Novello, Guillaume Coiffier, Thibaut Boissin, Mathieu Serrurier, Quentin Vincenot, Andres Troya-Galvis","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bethune23a.html
Neural Algorithmic Reasoning with Causal Regularisation.,"Beatrice Bevilacqua, Kyriacos Nikiforou, Borja Ibarz, Ioana Bica, Michela Paganini, Charles Blundell, Jovana Mitrovic, Petar Velickovic","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bevilacqua23a.html
Optimally-weighted Estimators of the Maximum Mean Discrepancy for Likelihood-Free Inference.,"Ayush Bharti, Masha Naslidnyk, Oscar Key, Samuel Kaski, François-Xavier Briol","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bharti23a.html
Bandit Online Linear Optimization with Hints and Queries.,"Aditya Bhaskara, Ashok Cutkosky, Ravi Kumar, Manish Purohit","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bhaskara23a.html
Improved Online Conformal Prediction via Strongly Adaptive Online Learning.,"Aadyot Bhatnagar, Huan Wang, Caiming Xiong, Yu Bai","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bhatnagar23a.html
Data-Copying in Generative Models: A Formal Framework.,"Robi Bhattacharjee, Sanjoy Dasgupta, Kamalika Chaudhuri","40th ICML 2023:
Honolulu, HI, USA",2023,https://proceedings.mlr.press/v202/bhattacharjee23a.html
