title,authors,conference_name,conference_year,link
Investigating and Explaining the Frequency Bias in Image Classification.,"Zhiyu Lin, Yifei Gao, Jitao Sang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/101
AttExplainer: Explain Transformer via Attention by Reinforcement Learning.,"Runliang Niu, Zhepei Wei, Yan Wang, Qi Wang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/102
Counterfactual Interpolation Augmentation (CIA): A Unified Approach to Enhance Fairness and Explainability of DNN.,"Yao Qiang, Chengyin Li, Marco Brocanelli, Dongxiao Zhu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/103
BayCon: Model-agnostic Bayesian Counterfactual Generator.,"Piotr Romashov, Martin Gjoreski, Kacper Sokol, Maria Vanina Martinez, Marc Langheinrich","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/104
What Does My GNN Really Capture? On Exploring Internal GNN Representations.,"Luca Veyrin-Forrer, Ataollah Kamal, Stefan Duffner, Marc Plantevit, Céline Robardet","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/105
Shielding Federated Learning: Robust Aggregation with Adaptive Client Selection.,"Wei Wan, Shengshan Hu, Jianrong Lu, Leo Yu Zhang, Hai Jin, Yuanyuan He","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/106
Anti-Forgery: Towards a Stealthy and Robust DeepFake Disruption Attack via Adversarial Perceptual-aware Perturbations.,"Run Wang, Ziheng Huang, Zhikai Chen, Li Liu, Jing Chen, Lina Wang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/107
Cluster Attack: Query-based Adversarial Attacks on Graph with Graph-Dependent Priors.,"Zhengyi Wang, Zhongkai Hao, Ziqiao Wang, Hang Su, Jun Zhu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/108
MetaFinger: Fingerprinting the Deep Neural Networks with Meta-training.,"Kang Yang, Run Wang, Lina Wang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/109
Approximately EFX Allocations for Indivisible Chores.,"Shengwei Zhou, Xiaowei Wu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/110
MotionMixer: MLP-based 3D Human Body Pose Forecasting.,"Arij Bouazizi, Adrian Holzbock, Ulrich Kressel, Klaus Dietmayer, Vasileios Belagiannis","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/111
Event-driven Video Deblurring via Spatio-Temporal Relation-Aware Network.,"Chengzhi Cao, Xueyang Fu, Yurui Zhu, Gege Shi, Zheng-Jun Zha","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/112
KPN-MFI: A Kernel Prediction Network with Multi-frame Interaction for Video Inverse Tone Mapping.,"Gaofeng Cao, Fei Zhou, Han Yan, Anjie Wang, Leidong Fan","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/113
