title,authors,conference_name,conference_year,link
PanelNet: Understanding 360 Indoor Environment via Panel Representation.,"Haozheng Yu, Lu He, Bing Jian, Weiwei Feng, Shan Liu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00091
Implicit View-Time Interpolation of Stereo Videos Using Multi-Plane Disparities and Non-Uniform Coordinates.,"Avinash Paliwal, Andrii Tsarov, Nima Khademi Kalantari","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00092
Depth Estimation from Indoor Panoramas with Neural Scene Representation.,"Wenjie Chang, Yueyi Zhang, Zhiwei Xiong","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00093
NeuralPCI: Spatio-Temporal Neural Field for 3D Point Cloud Multi-Frame Non-Linear Interpolation.,"Zehan Zheng, Danni Wu, Ruisi Lu, Fan Lu, Guang Chen, Changjun Jiang","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00094
RIAV-MVS: Recurrent-Indexing an Asymmetric Volume for Multi-View Stereo.,"Changjiang Cai, Pan Ji, Qingan Yan, Yi Xu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00095
NeuMap: Neural Coordinate Mapping by Auto-Transdecoder for Camera Localization.,"Shitao Tang, Sicong Tang, Andrea Tagliasacchi, Ping Tan, Yasutaka Furukawa","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00096
MACARONS: Mapping and Coverage Anticipation with RGB Online Self-Supervision.,"Antoine Guédon, Tom Monnier, Pascal Monasse, Vincent Lepetit","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00097
vMAP: Vectorised Object Mapping for Neural Field SLAM.,"Xin Kong, Shikun Liu, Marwan Taher, Andrew J. Davison","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00098
Seeing a Rose in Five Thousand Ways.,"Yunzhi Zhang, Shangzhe Wu, Noah Snavely, Jiajun Wu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00099
Propagate and Calibrate: Real-Time Passive Non-Line-of-Sight Tracking.,"Yihao Wang, Zhigang Wang, Bin Zhao, Dong Wang, Mulin Chen, Xuelong Li","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00100
Seeing With Sound: Long-Range Acoustic Beamforming for Multimodal Scene Understanding.,"Praneeth Chakravarthula, Jim Aldon D'Souza, Ethan Tseng, Joe Bartusek, Felix Heide","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00101
