title,authors,conference_name,conference_year,link
DOPE: Doubly Optimistic and Pessimistic Exploration for Safe Reinforcement Learning.,"Archana Bura, Aria HasanzadeZonuzy, Dileep Kalathil, Srinivas Shakkottai, Jean-François Chamberland","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/076a93fd42aa85f5ccee921a01d77dd5-Abstract-Conference.html
Improved Regret Analysis for Variance-Adaptive Linear Bandits and Horizon-Free Linear Mixture MDPs.,"Yeoneung Kim, Insoon Yang, Kwang-Sung Jun","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/078fa8f77ce55ef6e9cf79275b88acb0-Abstract-Conference.html
Communication-Efficient Topologies for Decentralized Learning with $O(1)$ Consensus Rate.,"Zhuoqing Song, Weijian Li, Kexin Jin, Lei Shi, Ming Yan, Wotao Yin, Kun Yuan","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/0790ef700dd0072f4940abda9b7d0005-Abstract-Conference.html
Moderate-fitting as a Natural Backdoor Defender for Pre-trained Language Models.,"Biru Zhu, Yujia Qin, Ganqu Cui, Yangyi Chen, Weilin Zhao, Chong Fu, Yangdong Deng, Zhiyuan Liu, Jingang Wang, Wei Wu, Maosong Sun, Ming Gu","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/0799492e7be38b66d10ead5e8809616d-Abstract-Conference.html
Dataset Distillation via Factorization.,"Songhua Liu, Kai Wang, Xingyi Yang, Jingwen Ye, Xinchao Wang","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/07bc722f08f096e6ea7ee99349ff0a86-Abstract-Conference.html
Adaptive Sampling for Discovery.,"Ziping Xu, Eunjae Shim, Ambuj Tewari, Paul M. Zimmerman","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/07bc8125400bf4b140c332010756bd9b-Abstract-Conference.html
A Large Scale Search Dataset for Unbiased Learning to Rank.,"Lixin Zou, Haitao Mao, Xiaokai Chu, Jiliang Tang, Wenwen Ye, Shuaiqiang Wang, Dawei Yin","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/07f560092a0edceabf55af32a40eaee3-Abstract-Datasets_and_Benchmarks.html
SegNeXt: Rethinking Convolutional Attention Design for Semantic Segmentation.,"Meng-Hao Guo, Cheng-Ze Lu, Qibin Hou, Zhengning Liu, Ming-Ming Cheng, Shi-Min Hu","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/08050f40fff41616ccfc3080e60a301a-Abstract-Conference.html
Understanding Hyperdimensional Computing for Parallel Single-Pass Learning.,"Tao Yu, Yichi Zhang, Zhiru Zhang, Christopher De Sa","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/080be5eb7e887319ff30c792c2cbc28c-Abstract-Conference.html
Syndicated Bandits: A Framework for Auto Tuning Hyper-parameters in Contextual Bandit Algorithms.,"Qin Ding, Yue Kang, Yi-Wei Liu, Thomas Chun Man Lee, Cho-Jui Hsieh, James Sharpnack","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/082e82cae0232f45f27fdd2612c31f8a-Abstract-Conference.html
"Benign, Tempered, or Catastrophic: Toward a Refined Taxonomy of Overfitting.","Neil Mallinar, James B. Simon, Amirhesam Abedsoltan, Parthe Pandit, Mikhail Belkin, Preetum Nakkiran","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/08342dc6ab69f23167b4123086ad4d38-Abstract-Conference.html
Pre-trained Adversarial Perturbations.,"Yuanhao Ban, Yinpeng Dong","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/084727e8abf90a8365b940036329cb6f-Abstract-Conference.html
